,date,oil_volume,volume_of_liquid,gas_volume,water_volume,water_cut,working_hours,dynamic_level,reservoir_pressure
2834,2020-10-06,9,33,2308,24,73,19,2122,104
2835,2020-10-07,8,29,2089,22,73,17,2122,104
2836,2020-10-08,7,28,1984,21,73,16,2122,104
2837,2020-10-09,9,33,2354,24,73,19,2122,104
2838,2020-10-10,6,24,1725,18,73,14,2122,104
2839,2020-10-11,9,33,2341,24,73,19,2122,104
2840,2020-10-12,8,29,2070,21,73,17,2122,104
2841,2020-10-13,8,29,2058,21,73,17,2122,104
2842,2020-10-14,9,33,2366,25,73,19,2122,104
2843,2020-10-15,8,30,2156,22,73,18,2122,104
2844,2020-10-16,7,26,1861,19,73,15,2122,104
2845,2020-10-17,7,27,1885,20,73,15,2122,104
2846,2020-10-18,9,33,2366,25,73,19,2122,104
2847,2020-10-19,9,33,2354,24,73,19,2122,104
2848,2020-10-20,6,26,1621,20,76,15,2122,104
2849,2020-10-21,8,34,2169,26,76,19,2122,103
2850,2020-10-22,8,33,2067,25,76,18,2122,103
2851,2020-10-23,8,36,2270,28,76,20,2122,103
2852,2020-10-24,7,26,1762,19,74,14,2122,103
2853,2020-10-25,9,35,2386,26,74,20,2122,103
2854,2020-10-26,6,24,1664,18,74,14,2122,103
2855,2020-10-27,8,30,2043,22,74,17,2122,103
2856,2020-10-28,8,30,2019,22,74,17,2122,103
2857,2020-10-29,9,34,2349,26,74,19,2122,103
2858,2020-10-30,8,31,2092,23,74,17,2122,103
2859,2020-10-31,7,29,2007,22,74,16,2122,103
2860,2020-11-01,7,26,1750,19,74,14,2122,103
2861,2020-11-02,7,26,1762,19,74,14,2122,103
2862,2020-11-03,8,30,2080,23,74,17,2122,103
2863,2020-11-04,8,30,2019,22,74,17,2122,103
2864,2020-11-05,7,26,1762,19,74,14,2122,103
2865,2020-11-06,4,17,1131,12,74,14,2122,103
2866,2020-11-07,6,22,1519,17,74,19,2122,103
2867,2020-11-08,4,16,1123,12,74,14,2122,103
2868,2020-11-09,5,20,1369,15,74,17,2122,103
2869,2020-11-10,5,19,1313,14,74,17,2122,103
2870,2020-11-11,6,22,1511,16,74,19,2122,103
2871,2020-11-12,6,22,1519,17,74,19,2122,103
2872,2020-11-13,6,25,1717,19,74,22,2122,103
2873,2020-11-14,6,25,1693,18,74,21,2122,103
2874,2020-11-15,6,24,1661,18,74,21,2122,103
2875,2020-11-16,6,25,1676,18,74,20,2122,102
2876,2020-11-17,5,21,1429,16,74,17,2122,102
2877,2020-11-18,6,24,1634,18,74,19,2122,102
2878,2020-11-19,5,20,1344,15,74,16,2122,102
2879,2020-11-20,6,22,1564,16,73,18,2122,102
2880,2020-11-21,5,20,1423,15,73,16,2122,102
2881,2020-11-22,8,29,2050,21,73,23,2122,102
2882,2020-11-23,5,21,1476,15,73,17,2122,102
2883,2020-11-24,6,21,1484,15,73,17,2122,102
2884,2020-11-25,6,24,1696,18,73,19,2122,102
2885,2020-11-26,5,18,1272,13,73,14,2122,102
2886,2020-11-27,5,18,1264,13,73,14,2122,102
2887,2020-11-28,6,24,1678,18,73,19,2110,102
2888,2020-11-29,7,27,1871,20,73,21,2122,102
2889,2020-11-30,5,19,1320,14,73,15,2134,102
2890,2020-12-01,5,18,1305,13,72,14,2137,102
2891,2020-12-02,5,19,1405,14,72,16,2113,102
2892,2020-12-03,5,19,1246,15,75,15,2113,102
2893,2020-12-04,5,19,1238,14,75,15,2113,102
2894,2020-12-05,5,20,1327,15,75,16,2113,102
2895,2020-12-06,5,19,1238,14,75,15,2137,102
2896,2020-12-07,4,17,1133,13,75,14,2137,102
2897,2020-12-08,4,18,1190,14,75,15,2125,102
2898,2020-12-09,5,19,1337,14,73,15,2137,102
2899,2020-12-10,5,19,1311,14,73,15,2137,102
2900,2020-12-11,5,18,1233,13,73,14,2125,102
2901,2020-12-12,4,17,1189,13,73,14,2125,101
2902,2020-12-13,5,19,1311,14,73,15,2113,101
2903,2020-12-14,5,20,1434,15,73,16,2125,101
2904,2020-12-15,5,20,1434,15,73,16,2113,101
2905,2020-12-16,5,20,1434,15,73,16,2113,101
2906,2020-12-17,4,17,1189,13,73,14,2125,101
2907,2020-12-18,5,18,1268,13,73,15,2113,101
2908,2020-12-19,5,20,1434,15,73,16,2113,101
2909,2020-12-20,5,20,1390,15,73,16,2125,101
2910,2020-12-21,5,20,1259,15,76,16,2125,101
2911,2020-12-22,4,18,1119,14,76,14,2113,101
2912,2020-12-23,4,18,1150,14,76,15,2101,101
2913,2020-12-24,5,22,1352,17,76,17,2113,101
2914,2020-12-25,5,20,1274,16,76,16,2113,101
2915,2020-12-26,4,19,1166,14,76,15,2113,101
2916,2020-12-27,5,20,1228,15,76,16,2125,101
2917,2020-12-28,4,19,1204,15,76,16,2101,101
2918,2020-12-29,5,20,1274,16,76,16,2125,101
2919,2020-12-30,5,20,1274,16,76,16,2113,101
2920,2020-12-31,5,20,1243,15,76,16,2137,101
2921,2021-01-01,5,20,1450,15,72,16,2113,101
2922,2021-01-02,6,20,1478,15,72,16,2125,101
2923,2021-01-03,6,20,1478,15,72,16,2113,101
2924,2021-01-04,4,15,1088,11,72,12,2113,101
2925,2021-01-05,5,19,1408,13,71,15,2113,101
2926,2021-01-06,6,20,1540,15,71,16,2113,101
2927,2021-01-07,5,19,1437,14,71,15,2113,100
2928,2021-01-08,5,19,1437,14,71,15,2113,100
2929,2021-01-09,5,19,1446,14,71,15,2101,100
2930,2021-01-10,6,20,1521,15,71,16,2113,100
2931,2021-01-11,5,20,1474,14,71,16,2137,100
2932,2021-01-12,5,18,1399,13,70,14,2137,100
2933,2021-01-13,5,18,1408,13,70,15,2113,100
2934,2021-01-14,6,20,1593,15,70,16,2101,100
2935,2021-01-15,6,20,1593,15,70,16,2113,100
2936,2021-01-16,6,20,1583,14,70,16,2125,100
2937,2021-01-17,6,20,1573,14,70,16,2125,100
2938,2021-01-18,5,18,1418,13,70,15,2125,100
